sid,id,Original Item Name,Preprocessed Item Name,category1,category2,cat1|cat2,,,,,,,,
17468,97493,大摩15年單一麥芽蘇格蘭威士忌,大摩年單一麥芽蘇格蘭威士忌,,,#N/A,,,,,,,,
17469,89073,桂園自然生態農場(土雞蛋),桂園自然生態農場,,,#N/A,,,,,,,,
17470,44248,Lesportsac,Lesportsac,,,#N/A,,,,,,,,
17471,80825,玉荷包( 荔枝),玉荷包,,,#N/A,,,,,,,,
17472,58204,(吊A)大成舒迷雞胸肉,大成舒迷雞胸肉,,,#N/A,,,,,,,,
17473,22324,LITTLE ME||嬰兒用品、服飾,LITTLEME||嬰兒用品、服飾,,,#N/A,,,,,,,,
17474,41449,Fuchs福紅玉米片,Fuchs福紅玉米片,,,#N/A,,,,,,,,
17475,67195,奇蹟活源淡細紋眼霜15ml,奇蹟活源淡細紋眼霜ml,,,#N/A,,,,,,,,
17476,41735,維德卡 切片水蜜桃 700G,維德卡切片水蜜桃G,,,#N/A,,,,,,,,
17477,41328,惠豐 古早味手打豆干,惠豐古早味手打豆干,,,#N/A,,,,,,,,
17478,1422,哈馬達威化餅(鐵+膠原)-40,哈馬達威化餅,,,#N/A,,,,,,,,
17479,76951,Wiko玫瑰鹽研磨罐95g,Wiko玫瑰鹽研磨罐g,,,#N/A,,,,,,,,
17480,10871,DAISHO 豪華海鮮鍋高湯(三種貝,DAISHO豪華海鮮鍋高湯,,,#N/A,,,,,,,,
17481,10288,鶴壽庭 素果海苔杏仁酥 40G,鶴壽庭素果海苔杏仁酥G,,,#N/A,,,,,,,,
17482,103333,卡布里喬莎(VIP餐飲券),卡布里喬莎,,,#N/A,,,,,,,,
17483,46761,連珍-芋泥麻吉燒,連珍芋泥麻吉燒,,,#N/A,,,,,,,,
17484,83424,宗家府- 白菜切塊300g,宗家府白菜切塊g,,,#N/A,,,,,,,,
17485,5501,零粉感超持久粉底SPF38/PA+++-B02,零粉感超持久粉底SPFPAB,,,#N/A,,,,,,,,
17486,29518,核桃杏仁薏仁茶270g,核桃杏仁薏仁茶g,,,#N/A,,,,,,,,
17487,96371,21MD_預購限,MD_預購限,,,#N/A,,,,,,,,
17488,76188,伊克萊氣泡礦泉水330ml,伊克萊氣泡礦泉水ml,,,#N/A,,,,,,,,
17489,14376,本地黑豬燒肉片,本地黑豬燒肉片,,,#N/A,,,,,,,,
17490,73218,日全食飲品－芝麻米豆奶,日全食飲品－芝麻米豆奶,,,#N/A,,,,,,,,
17491,24960,勤貿||中日陶瓷,勤貿||中日陶瓷,,,#N/A,,,,,,,,
17492,35565,名殿義麵醬－奶油明太子,名殿義麵醬－奶油明太子,,,#N/A,,,,,,,,
17493,71185,小磨坊義大利香料 10G,小磨坊義大利香料G,,,#N/A,,,,,,,,
17494,15723,Caputo？00？通用麵粉 1KG,Caputo？？通用麵粉KG,,,#N/A,,,,,,,,
17495,44992,鱈魚香絲（大）,鱈魚香絲,,,#N/A,,,,,,,,
17496,23923,笑牛迷你乾酪(藍),笑牛迷你乾酪,,,#N/A,,,,,,,,
17497,63397,PUMA KIDS,PUMAKIDS,,,#N/A,,,,,,,,
17498,40175,S{B國際版甘口金咖哩92g,S,,,#N/A,,,,,,,,
17499,86010,格力高9袋入POCKY沙拉棒,格力高袋入POCKY沙拉棒,,,#N/A,,,,,,,,
17500,62074,北日本抹茶艾莉絲捲心餅家庭包,北日本抹茶艾莉絲捲心餅家庭包,,,#N/A,,,,,,,,
17501,46202,丸金醬之鄉壽喜燒500ml,丸金醬之鄉壽喜燒ml,,,#N/A,,,,,,,,
17502,41488,UCC-咖啡豆 器具,UCC咖啡豆器具,,,#N/A,,,,,,,,
17503,29679,小麥啤酒風味飲,小麥啤酒風味飲,,,#N/A,,,,,,,,
17504,16751,當筆購-熱經典奶茶,當筆購熱經典奶茶,,,#N/A,,,,,,,,
17505,104553,烘焙用品,烘焙用品,,,#N/A,,,,,,,,
17506,54253,古列米 調味特級初榨橄欖油 大蒜風味,古列米調味特級初榨橄欖油大蒜風味,,,#N/A,,,,,,,,
17507,21846,俊美鳳梨酥,俊美鳳梨酥,,,#N/A,,,,,,,,
17508,32028,茉莉茶園格雷冰茶600ml,茉莉茶園格雷冰茶ml,,,#N/A,,,,,,,,
17509,79805,棕采調色眼盒-01,棕采調色眼盒,,,#N/A,,,,,,,,
17510,13563,21MD 活泉激酷型男組,MD活泉激酷型男組,,,#N/A,,,,,,,,
17511,6890,飛尼軟心糖 90G,飛尼軟心糖G,,,#N/A,,,,,,,,
17512,61878,海津屋 冰見QQ烏龍麵 餅麵 180,海津屋冰見QQ烏龍麵餅麵,,,#N/A,,,,,,,,
17513,99200,義大利COSTA D’ORO 10,義大利COSTAD’ORO,,,#N/A,,,,,,,,
17514,64659,統一瑞穗低脂鮮乳 930ML,統一瑞穗低脂鮮乳ML,,,#N/A,,,,,,,,
17515,88617,大成斯麥豬枝骨,大成斯麥豬枝骨,,,#N/A,,,,,,,,
17516,27650,多用途過濾袋(豆漿袋)中-2入,多用途過濾袋中入,,,#N/A,,,,,,,,
17517,78160,富貴雙方,富貴雙方,,,#N/A,,,,,,,,
17518,104172,雅媽吉鰹魚淡色濃縮高湯,雅媽吉鰹魚淡色濃縮高湯,,,#N/A,,,,,,,,
17519,22550,蘋果油醋雞肉沙拉,蘋果油醋雞肉沙拉,,,#N/A,,,,,,,,
17520,61274,WEET-BIX澳洲(野莓果粒)小口,WEETBI澳洲小口,,,#N/A,,,,,,,,
17521,6813,13.焗包,焗包,,,#N/A,,,,,,,,
17522,7062,干貝糖(顆),干貝糖,,,#N/A,,,,,,,,
17523,46227,麵包60,麵包,,,#N/A,,,,,,,,
17524,85962,Yorihada牛肉粥450g,Yorihada牛肉粥g,,,#N/A,,,,,,,,
17525,3404,冠軍炒飯-參巴醬雞肉炒飯,冠軍炒飯參巴醬雞肉炒飯,,,#N/A,,,,,,,,
17526,15276,OHASHI 紀州產梅味柿之種(PE,OHASHI紀州產梅味柿之種,,,#N/A,,,,,,,,
17527,43242,明治小心酸檸檬口香糖(20*12),明治小心酸檸檬口香糖,,,#N/A,,,,,,,,
17528,89698,活力光采雪紡水潤粉餅-#10 明亮,活力光采雪紡水潤粉餅#明亮,,,#N/A,,,,,,,,
17529,78827,冬蟲夏草精華粉底 SPF40 PA++++ -瑭瓷白 Porcelain,冬蟲夏草精華粉底SPFPA瑭瓷白Porcelain,,,#N/A,,,,,,,,
17530,27428,Weet-Bix全榖片(麥香)2片*5入,WeetBi全榖片片入,,,#N/A,,,,,,,,
17531,71463,不二家LOOK三種抹茶巧克力45g,不二家LOOK三種抹茶巧克力g,,,#N/A,,,,,,,,
17532,92850,歐維氏43%牛奶巧克力(添加益生菌,歐維氏牛奶巧克力,,,#N/A,,,,,,,,
17533,104557,TIMBERLAND||美式休閒服,TIMBERLAND||美式休閒服,,,#N/A,,,,,,,,
17534,103777,醇巧克力 [特濃苦味黑巧克力] 20,醇巧克力,,,#N/A,,,,,,,,
17535,17857,漢來飯店-五福極品海鮮羹,漢來飯店五福極品海鮮羹,,,#N/A,,,,,,,,
17536,24889,伯朗絲絨奶茶,伯朗絲絨奶茶,,,#N/A,,,,,,,,
17537,63468,滬香居,滬香居,,,#N/A,,,,,,,,
17538,28111,員-牛肉定食,員牛肉定食,,,#N/A,,,,,,,,
17539,59239,百濟泡菜味米麵線92G,百濟泡菜味米麵線G,,,#N/A,,,,,,,,
17540,34490,巧克力莓果玫瑰塔,巧克力莓果玫瑰塔,,,#N/A,,,,,,,,
17541,43122,究好豬黃金比例肉絲200g,究好豬黃金比例肉絲g,,,#N/A,,,,,,,,
17542,50222,迪奧逆時能量全方位體驗組,迪奧逆時能量全方位體驗組,,,#N/A,,,,,,,,
17543,6171,黃淑琦||國產設計師服飾,黃淑琦||國產設計師服飾,,,#N/A,,,,,,,,
17544,11662,316耐酸檸檬取汁器,耐酸檸檬取汁器,,,#N/A,,,,,,,,
17545,96632,透抽刺身,透抽刺身,,,#N/A,,,,,,,,
17546,94129,FIGARO綠橄欖 340G,FIGARO綠橄欖G,,,#N/A,,,,,,,,
17547,80383,桂冠 蝦餃,桂冠蝦餃,,,#N/A,,,,,,,,
17548,10600,光泉無加糖濃豆漿,光泉無加糖濃豆漿,,,#N/A,,,,,,,,
17549,68824,信明水晶糖粉 300g,信明水晶糖粉g,,,#N/A,,,,,,,,
17550,90686,宥苙,宥苙,,,#N/A,,,,,,,,
17551,39451,CS月桂葉香料罐,CS月桂葉香料罐,,,#N/A,,,,,,,,
17552,79253,裸光肌萃粉底精華-GOBI,裸光肌萃粉底精華GOBI,,,#N/A,,,,,,,,
17553,35224,三詩達  強化齒質兒童牙膏-薄荷70,三詩達強化齒質兒童牙膏薄荷,,,#N/A,,,,,,,,
17554,86583,紅茶花傳皇家紅茶,紅茶花傳皇家紅茶,,,#N/A,,,,,,,,
17555,85107,無所畏! 眼影打底筆-LIGHT,無所畏!眼影打底筆LIGHT,,,#N/A,,,,,,,,
17556,38600,FILA 童服,FILA童服,,,#N/A,,,,,,,,
17557,83897,加10元,加元,,,#N/A,,,,,,,,
17558,48077,F768310-FF-L,FFFL,,,#N/A,,,,,,,,
17559,44408,黃金牛蒡,黃金牛蒡,,,#N/A,,,,,,,,
17560,70875,(雙)御料小館蔥抓餅,御料小館蔥抓餅,,,#N/A,,,,,,,,
17561,57095,愛之味 玉筍 120G,愛之味玉筍G,,,#N/A,,,,,,,,
17562,96057,TinoBellni,TinoBellni,,,#N/A,,,,,,,,
17563,77386,Tiptree英國覆盆子去籽果醬340g,Tiptree英國覆盆子去籽果醬g,,,#N/A,,,,,,,,
17564,38498,伽樂Galler覆盆莓白巧克力 80,伽樂Galler覆盆莓白巧克力,,,#N/A,,,,,,,,
17565,94935,照燒紅雞魚便當,照燒紅雞魚便當,,,#N/A,,,,,,,,
17566,83181,澳潔蕬薰衣草舒緩洗髮精500ml,澳潔蕬薰衣草舒緩洗髮精ml,,,#N/A,,,,,,,,
17567,62129,獅王極淨白牙膏-清涼直立型140g,獅王極淨白牙膏清涼直立型g,,,#N/A,,,,,,,,
17568,104657,桂冠 蛋餃,桂冠蛋餃,,,#N/A,,,,,,,,
17569,82191,丸一10本練羊羹,丸一本練羊羹,,,#N/A,,,,,,,,
17570,86292,海底撈 菌湯湯底150G,海底撈菌湯湯底G,,,#N/A,,,,,,,,
17571,81059,70元,元,,,#N/A,,,,,,,,
17572,65472,(A)御料小館韓式風味炸雞,御料小館韓式風味炸雞,,,#N/A,,,,,,,,
17573,71803,主恩鮮乳(大),主恩鮮乳,,,#N/A,,,,,,,,
17574,63926,大哥燒烤味花生豆(罐裝)180G,大哥燒烤味花生豆G,,,#N/A,,,,,,,,
17575,40732,沙朗牛排,沙朗牛排,,,#N/A,,,,,,,,
17576,103443,御料小館X一風堂-唐揚炸雞,御料小館一風堂唐揚炸雞,,,#N/A,,,,,,,,
17577,78209,蜂之饗宴 原野蜂蜜 320克,蜂之饗宴原野蜂蜜克,,,#N/A,,,,,,,,
17578,6708,繽紛樂巧克力,繽紛樂巧克力,,,#N/A,,,,,,,,
17579,2909,Mega Harvest 什錦榛果穀,MegaHarvest什錦榛果穀,,,#N/A,,,,,,,,
17580,1054,Ora2 me淨白清新漱口水-清爽薄,Orame淨白清新漱口水清爽薄,,,#N/A,,,,,,,,
17581,6965,*萬國屋蜂蜜夾心蛋糕165g,萬國屋蜂蜜夾心蛋糕g,,,#N/A,,,,,,,,
17582,68935,富立,富立,,,#N/A,,,,,,,,
17583,31023,香奈兒山茶花保濕水凝霜,香奈兒山茶花保濕水凝霜,,,#N/A,,,,,,,,
17584,35719,法式手工果醬(香蜜芭樂)238g,法式手工果醬g,,,#N/A,,,,,,,,
17585,70248,超模粉蕊  BR,超模粉蕊BR,,,#N/A,,,,,,,,
17586,106598,森永盒裝蔬菜造型雞汁風味餅50g,森永盒裝蔬菜造型雞汁風味餅g,,,#N/A,,,,,,,,
17587,40860,巨星好萊塢系列-八色眼影盤-Ligh,巨星好萊塢系列八色眼影盤Ligh,,,#N/A,,,,,,,,
17588,98180,Calbee洋蔥馬鈴薯塊6袋入,Calbee洋蔥馬鈴薯塊袋入,,,#N/A,,,,,,,,
17589,35383,煥顏氣墊粉餅 1,煥顏氣墊粉餅,,,#N/A,,,,,,,,
17590,82853,味之素  烹大師鰹魚風味65g,味之素烹大師鰹魚風味g,,,#N/A,,,,,,,,
17591,35807,文創/藝術,文創藝術,,,#N/A,,,,,,,,
17592,50274,星太郎三本麵伊勢海老口味80g,星太郎三本麵伊勢海老口味g,,,#N/A,,,,,,,,
17593,81590,金車奧利多生活飲料150G,金車奧利多生活飲料G,,,#N/A,,,,,,,,
17594,31675,牛頭牌原味高湯(雞肉)411g,牛頭牌原味高湯g,,,#N/A,,,,,,,,
17595,19151,蘇菲超熟睡超薄細緻棉柔28cm*15片,蘇菲超熟睡超薄細緻棉柔cm片,,,#N/A,,,,,,,,
17596,82547,香港商亞妮斯比||一流精品、配件,香港商亞妮斯比||一流精品、配件,,,#N/A,,,,,,,,
17597,20841,萊佳傳統哈斯餅(黑巧克力)37.5G,萊佳傳統哈斯餅G,,,#N/A,,,,,,,,
17598,71967,佳醫,佳醫,,,#N/A,,,,,,,,
17599,19537,紳士美式休閒,紳士美式休閒,,,#N/A,,,,,,,,
17600,36036,2Maa,Maa,,,#N/A,,,,,,,,
17601,23653,(禮品手冊)福砂屋-長崎蛋糕單入,福砂屋長崎蛋糕單入,,,#N/A,,,,,,,,
17602,99025,YVONNE(以旺)||特選家具,YVONNE||特選家具,,,#N/A,,,,,,,,
17603,99651,微醺潤色餅,微醺潤色餅,,,#N/A,,,,,,,,
17604,55613,富華 披薩調理專用刨絲乳,富華披薩調理專用刨絲乳,,,#N/A,,,,,,,,
17605,63855,有機櫛瓜(S),有機櫛瓜,,,#N/A,,,,,,,,
17606,77017,生巧克力 [苦味],生巧克力,,,#N/A,,,,,,,,
17607,88995,紅捲萵苣,紅捲萵苣,,,#N/A,,,,,,,,
17608,102994,21MD_無極限粉底雙重組-UN674,MD_無極限粉底雙重組UN,,,#N/A,,,,,,,,
17609,26300,米森有機無加糖綜合莓果醬 290G,米森有機無加糖綜合莓果醬G,,,#N/A,,,,,,,,
17610,99950,金緻水光唇膏-Supernova 不敗楓紅,金緻水光唇膏Supernova不敗楓紅,,,#N/A,,,,,,,,
17611,2631,^青森農協 睡魔蘋果汁 1000ml,^青森農協睡魔蘋果汁ml,,,#N/A,,,,,,,,
17612,50262,法國SB頂級帶皮火腿3kg,法國SB頂級帶皮火腿kg,,,#N/A,,,,,,,,
17613,32128,^八海山 宜有千萬 燒酎HIGH B,^八海山宜有千萬燒酎HIGHB,,,#N/A,,,,,,,,
17614,43282,植物的優-超穀感燕麥優格(原味),植物的優超穀感燕麥優格,,,#N/A,,,,,,,,
17615,24243,雲霧腮紅-RUSH,雲霧腮紅RUSH,,,#N/A,,,,,,,,
17616,2234,87-908-W5-L,WL,,,#N/A,,,,,,,,
17617,36319,味噌迆魚大蒜,味噌迆魚大蒜,,,#N/A,,,,,,,,
17618,63735,山田 極小粒三付大麥納豆 138g,山田極小粒三付大麥納豆g,,,#N/A,,,,,,,,
17619,35519,2022H1 極量鋒芒精華組,H極量鋒芒精華組,,,#N/A,,,,,,,,
17620,60583,Pepper'sCube,Pepper'sCube,,,#N/A,,,,,,,,
17621,49285,白蘭氏養蔘飲60ml,白蘭氏養蔘飲ml,,,#N/A,,,,,,,,
17622,77965,輕柔無痕粉撲,輕柔無痕粉撲,,,#N/A,,,,,,,,
17623,90970,天生麗質粉美肌面,天生麗質粉美肌面,,,#N/A,,,,,,,,
17624,28985,寶宏安柏乾酪Cream Cheese,寶宏安柏乾酪CreamCheese,,,#N/A,,,,,,,,
17625,41525,睿兒國際,睿兒國際,,,#N/A,,,,,,,,
17626,51156,加藤橘子果醬300g,加藤橘子果醬g,,,#N/A,,,,,,,,
17627,58754,MANOMANO,MANOMANO,,,#N/A,,,,,,,,
17628,26084,東鳩厚切網狀洋芋片5袋入,東鳩厚切網狀洋芋片袋入,,,#N/A,,,,,,,,
17629,101820,YVONNE-以旺-雜貨,YVONNE以旺雜貨,,,#N/A,,,,,,,,
17630,51187,SB特樂口咖哩(中辛)200g,SB特樂口咖哩g,,,#N/A,,,,,,,,
17631,44975,愛康抗菌衛生棉夜用加長型33cm/6片,愛康抗菌衛生棉夜用加長型cm片,,,#N/A,,,,,,,,
17632,29839,Macro天然義大利海鹽研磨罐,Macro天然義大利海鹽研磨罐,,,#N/A,,,,,,,,
17633,11152,極光亮顏粉底液-SALZBURG,極光亮顏粉底液SALZBURG,,,#N/A,,,,,,,,
17634,46446,豐年90% 果糖 500g,豐年果糖g,,,#N/A,,,,,,,,
17635,1537,日本小林 廚浴排管通,日本小林廚浴排管通,,,#N/A,,,,,,,,
17636,29628,MAC x L 限量版-時尚腮紅-Melba,MACL限量版時尚腮紅Melba,,,#N/A,,,,,,,,
17637,51590,日清芥花油1000g,日清芥花油g,,,#N/A,,,,,,,,
17638,8680,有機四季豆,有機四季豆,,,#N/A,,,,,,,,
17639,62494,21AN_無極限保濕妝前組,AN_無極限保濕妝前組,,,#N/A,,,,,,,,
17640,14689,無色限粉霧保濕唇膏 (限量色)-BG994,無色限粉霧保濕唇膏BG,,,#N/A,,,,,,,,
17641,104558,中華池上稻香鮮米-12,中華池上稻香鮮米,,,#N/A,,,,,,,,
17642,26449,DELICIOUS好味蛋黃美奶滋 2,DELICIOUS好味蛋黃美奶滋,,,#N/A,,,,,,,,
17643,106461,龜田 蝦味薄燒餅,龜田蝦味薄燒餅,,,#N/A,,,,,,,,
17644,95332,(吊A)卜蜂蒜香黑胡椒雞胸肉,卜蜂蒜香黑胡椒雞胸肉,,,#N/A,,,,,,,,
17645,64745,輕薄型蜜粉-7YR,輕薄型蜜粉YR,,,#N/A,,,,,,,,
17646,32332,好勁道千羽拉麵320g,好勁道千羽拉麵g,,,#N/A,,,,,,,,
17647,18521,茉莉 義大利直麵,茉莉義大利直麵,,,#N/A,,,,,,,,
17648,18462,淨化歸０前導眼部精萃,淨化歸０前導眼部精萃,,,#N/A,,,,,,,,
17649,65204,永谷園 大人的飯友 紅鮭5袋 11.,永谷園大人的飯友紅鮭袋,,,#N/A,,,,,,,,
17650,77930,迪奧超完美持久唇露-#999,迪奧超完美持久唇露#,,,#N/A,,,,,,,,
17651,30037,TARAMI果凍杯(水蜜桃)230G,TARAMI果凍杯G,,,#N/A,,,,,,,,
17652,30152,青瓜卷,青瓜卷,,,#N/A,,,,,,,,
17653,38328,固力果Pejoy爆漿巧克力棒54g,固力果Pejoy爆漿巧克力棒g,,,#N/A,,,,,,,,
17654,31422,藍甘菊保濕面膜60ml-,藍甘菊保濕面膜ml,,,#N/A,,,,,,,,
17655,89597,芳野 福豐納豆,芳野福豐納豆,,,#N/A,,,,,,,,
17656,44774,WEDGWOOD BEDDING||名品寢飾,WEDGWOODBEDDING||名品寢飾,,,#N/A,,,,,,,,
17657,7048,廣島產生芋 滷味關東煮用 竹輪蒟蒻,廣島產生芋滷味關東煮用竹輪蒟蒻,,,#N/A,,,,,,,,
17658,104847,香奈兒恆潤裸光水慕絲粉底 SPF25/PA++- BR12,香奈兒恆潤裸光水慕絲粉底SPFPABR,,,#N/A,,,,,,,,
17659,2761,光泉鈣質強化牛乳936ML,光泉鈣質強化牛乳ML,,,#N/A,,,,,,,,
17660,91169,FILA鞋||運動用品,FILA鞋||運動用品,,,#N/A,,,,,,,,
17661,103839,豬排+炸蝦醬燒,豬排炸蝦醬燒,,,#N/A,,,,,,,,
17662,48991,*俊美鳳梨酥10入裝,俊美鳳梨酥入裝,,,#N/A,,,,,,,,
17663,41303,open for kid,openforkid,,,#N/A,,,,,,,,
17664,45849,iseLect 韓式泡菜春雨,iseLect韓式泡菜春雨,,,#N/A,,,,,,,,
17665,64988,馬修嚴選 雙色地瓜烤燕麥,馬修嚴選雙色地瓜烤燕麥,,,#N/A,,,,,,,,
17666,60949,MASTINA,MASTINA,,,#N/A,,,,,,,,
17667,89187,iD 奇蹟淨化精,iD奇蹟淨化精,,,#N/A,,,,,,,,
17668,60066,韓國樂天乳酸蘇打風味飲 250ml,韓國樂天乳酸蘇打風味飲ml,,,#N/A,,,,,,,,
17669,75830,Mondariz天然礦泉水330ml,Mondariz天然礦泉水ml,,,#N/A,,,,,,,,
17670,44768,臺灣伯連行銷||物產展(百貨商品),臺灣伯連行銷||物產展,,,#N/A,,,,,,,,
17671,80297,白豆花珍珠+檸檬,白豆花珍珠檸檬,,,#N/A,,,,,,,,
17672,14353,Arla乾酪抹醬-原味150g,Arla乾酪抹醬原味g,,,#N/A,,,,,,,,
17673,87610,小豬豬背油醬油味杯麵,小豬豬背油醬油味杯麵,,,#N/A,,,,,,,,
17674,25468,2021 Jun,Jun,,,#N/A,,,,,,,,
17675,20012,嘉禾化核應子 450G 　,嘉禾化核應子G　,,,#N/A,,,,,,,,
17676,39010,一蘭拉麵,一蘭拉麵,,,#N/A,,,,,,,,
17677,50971,味王紅燒牛肉麵碗,味王紅燒牛肉麵碗,,,#N/A,,,,,,,,
17678,6944,希臘MYRON特級初榨橄欖油 750,希臘MYRON特級初榨橄欖油,,,#N/A,,,,,,,,
17679,23252,愛貝恩醫用口罩 水粉花宴-20入,愛貝恩醫用口罩水粉花宴入,,,#N/A,,,,,,,,
17680,45542,歐瑞仕咖啡師燕麥奶1L,歐瑞仕咖啡師燕麥奶L,,,#N/A,,,,,,,,
17681,52261,乾薑,乾薑,,,#N/A,,,,,,,,
17682,4291,梅津堂 無籽梅干-蜂蜜風味,梅津堂無籽梅干蜂蜜風味,,,#N/A,,,,,,,,
17683,59419,舒跑PET600g,舒跑PETg,,,#N/A,,,,,,,,
17684,92397,寶幸青花魚罐-味付醬油,寶幸青花魚罐味付醬油,,,#N/A,,,,,,,,
17685,17905,國太樓立體三角包格雷伯爵紅茶[柳橙],國太樓立體三角包格雷伯爵紅茶,,,#N/A,,,,,,,,
17686,96473,大昌一番柑橘味燒肉醬230g,大昌一番柑橘味燒肉醬g,,,#N/A,,,,,,,,
17687,77967,紅鷹牌茄汁鯖魚平二紅罐 220G,紅鷹牌茄汁鯖魚平二紅罐G,,,#N/A,,,,,,,,
17688,28522,香蕉牛奶(調味乳)200ML*3,香蕉牛奶ML,,,#N/A,,,,,,,,
17689,98456,辰園-XO醬海鮮炒飯,辰園O醬海鮮炒飯,,,#N/A,,,,,,,,
17690,47711,孜然粉,孜然粉,,,#N/A,,,,,,,,
17691,71017,石橋屋-本手延蒟蒻(黑)板,石橋屋本手延蒟蒻板,,,#N/A,,,,,,,,
17692,34466,香奈兒N 5 L EAU清新晨露隨身淡,香奈兒NLEAU清新晨露隨身淡,,,#N/A,,,,,,,,
17693,23739,富立亨 高粱翠玉酸白菜湯,富立亨高粱翠玉酸白菜湯,,,#N/A,,,,,,,,
17694,37394,倫敦導覽地圖 PVC磁釦小袋,倫敦導覽地圖PVC磁釦小袋,,,#N/A,,,,,,,,
17695,47906,桂林牌梅林辣醬油 296G,桂林牌梅林辣醬油G,,,#N/A,,,,,,,,
17696,22467,蒜頭,蒜頭,,,#N/A,,,,,,,,
17697,105556,不二家LOOK熔岩夾心可可59.2g,不二家LOOK熔岩夾心可可g,,,#N/A,,,,,,,,
17698,48847,NS6584 生理褲-藕-L,NS生理褲藕L,,,#N/A,,,,,,,,
17699,55337,WEET-BIX澳洲全穀片(麥香),WEETBI澳洲全穀片,,,#N/A,,,,,,,,
17700,73490,*初鹿牧場煉乳 400G,初鹿牧場煉乳G,,,#N/A,,,,,,,,
17701,51435,一番5食包麵 醬油 500G,一番食包麵醬油G,,,#N/A,,,,,,,,
17702,54858,本場讚岐烏龍麵3食600g,本場讚岐烏龍麵食g,,,#N/A,,,,,,,,
17703,92488,法式舒肥嫩雞胸,法式舒肥嫩雞胸,,,#N/A,,,,,,,,
17704,85432,22 CNY 明,CNY明,,,#N/A,,,,,,,,
17705,98523,迪奧 花植水漾精華化妝水,迪奧花植水漾精華化妝水,,,#N/A,,,,,,,,
17706,95204,(L)檸檬綠茶,檸檬綠茶,,,#N/A,,,,,,,,
17707,63341,Prada,Prada,,,#N/A,,,,,,,,
17708,77096,孕婦、嬰兒用品Maternity & Baby Goods,孕婦、嬰兒用品Maternity&BabyGoods,,,#N/A,,,,,,,,
17709,67760,金鑽鳳梨 空運日本 (預購)-5kg/箱 約3~4粒入,金鑽鳳梨空運日本kg箱約~粒入,,,#N/A,,,,,,,,
17710,22973,11海陸雙拼歐姆蛋咖哩飯,海陸雙拼歐姆蛋咖哩飯,,,#N/A,,,,,,,,
17711,37612,SK-II 超輕感全效防護乳 30g,SKII超輕感全效防護乳g,,,#N/A,,,,,,,,
17712,82643,Lay's酸味藍,Lay's酸味藍,,,#N/A,,,,,,,,
17713,61530,富士蘋果,富士蘋果,,,#N/A,,,,,,,,
17714,86636,万城靜岡伊豆研磨山葵,万城靜岡伊豆研磨山葵,,,#N/A,,,,,,,,
17715,105774,Or2口香噴劑(清爽薄荷),Or口香噴劑,,,#N/A,,,,,,,,
17716,35864,片岡TSUJIRI牛奶抹茶粉,片岡TSUJIRI牛奶抹茶粉,,,#N/A,,,,,,,,
17717,25248,蘭陽有機小忪菜,蘭陽有機小忪菜,,,#N/A,,,,,,,,
17718,7530,中熱巧克力,中熱巧克力,,,#N/A,,,,,,,,
17719,4293,水漾果凍潤唇膏H,水漾果凍潤唇膏H,,,#N/A,,,,,,,,
17720,39268,展岳瓷器均一特價399元,展岳瓷器均一特價元,,,#N/A,,,,,,,,
17721,34983,DEW 前導玻尿酸美容液晶露-40ml,DEW前導玻尿酸美容液晶露ml,,,#N/A,,,,,,,,
17722,33247,康乃友 綠強力衣物去污皂,康乃友綠強力衣物去污皂,,,#N/A,,,,,,,,
17723,97860,香奈兒COCO持色潤唇膏-#916西柚,香奈兒COCO持色潤唇膏#西柚,,,#N/A,,,,,,,,
17724,44269,AS蒟蒻果凍-葡萄,AS蒟蒻果凍葡萄,,,#N/A,,,,,,,,
17725,12854,丸德飯糰用烤海苔,丸德飯糰用烤海苔,,,#N/A,,,,,,,,
17726,45110,舒味思萊姆口味氣泡水PET500,舒味思萊姆口味氣泡水PET,,,#N/A,,,,,,,,
17727,55115,大補帖麻油雞風味細麵,大補帖麻油雞風味細麵,,,#N/A,,,,,,,,
17728,97353,北日本鬼滅一口草莓風味夾心餅56g,北日本鬼滅一口草莓風味夾心餅g,,,#N/A,,,,,,,,
17729,68456,萬歲牌海苔杏仁小魚隨,萬歲牌海苔杏仁小魚隨,,,#N/A,,,,,,,,
17730,50055,AISEN 伸縮海綿洗杯刷,AISEN伸縮海綿洗杯刷,,,#N/A,,,,,,,,
17731,90708,原味烘焙核桃仁 170G,原味烘焙核桃仁G,,,#N/A,,,,,,,,
17732,410,天時冷凍藍莓 400g,天時冷凍藍莓g,,,#N/A,,,,,,,,
17733,104022,羿昕均一價59元,羿昕均一價元,,,#N/A,,,,,,,,
17734,18296,國太樓 伯爵紅茶-水蜜桃風味 28.,國太樓伯爵紅茶水蜜桃風味,,,#N/A,,,,,,,,
17735,101801,桐德黑豬粗絞肉,桐德黑豬粗絞肉,,,#N/A,,,,,,,,
17736,63574,襯衫,襯衫,,,#N/A,,,,,,,,
17737,43817,大土豆(五香),大土豆,,,#N/A,,,,,,,,
17738,12093,SK-II R.,SKIIR,,,#N/A,,,,,,,,
17739,80503,駐顏有樹拉提塑顏,駐顏有樹拉提塑顏,,,#N/A,,,,,,,,
17740,89116,日本大地清酒味醂360ml,日本大地清酒味醂ml,,,#N/A,,,,,,,,
17741,100582,*薩圖爾 曼巴濾掛式10入100G,薩圖爾曼巴濾掛式入G,,,#N/A,,,,,,,,
